13-04-20,630,614
14-04-20 ,557 ,543 
15-04-20 ,639 ,672 
16-04-20 ,655 ,617 
17-04-20 ,615 ,633 
18-04-20 ,488 ,575 
19-04-20 ,361 ,535 
20-04-20 ,801 ,1098 
21-04-20 ,739 ,801 
22-04-20 ,799 ,866 
23-04-20 ,780 ,888 
24-04-20 ,793 ,1093 
25-04-20 ,590 ,1117 
26-04-20 ,499 ,1103 
27-04-20 ,1231 ,1742 
28-04-20 ,1457 ,1746 
29-04-20 ,1771 ,1827 
30-04-20 ,1832 ,2099 
01-05-20 ,1150 ,2845 
02-05-20 ,1641 ,2628 
03-05-20 ,1635 ,2790 
04-05-20 ,3209 ,3989 
05-05-20 ,3406 ,3631 
06-05-20 ,3395 ,3659 
07-05-20 ,3555 ,3773 
08-05-20 ,3826 ,4407 
09-05-20 ,2758 ,3972 
10-05-20 ,2186 ,4305 
11-05-20 ,5545 ,5635 
12-05-20 ,4994 ,4936 
13-05-20 ,4359 ,4414 
14-05-20 ,4472 ,4402 
15-05-20 ,4306 ,5597 
16-05-20 ,3496 ,5006 
17-05-20 ,2906 ,4716 
18-05-20 ,5910 ,6233 
19-05-20 ,6083 ,5502 
20-05-20 ,5987 ,6548 
21-05-20 ,3378 ,4837 
22-05-20 ,6043 ,5961 
23-05-20 ,3955 ,5276 
24-05-20 ,3641 ,4806 
25-05-20 ,7218 ,6869 
26-05-20 ,6332 ,5323 
27-05-20 ,5967 ,5573 
28-05-20 ,5133 ,5772 
29-05-20 ,5694 ,6025 
30-05-20 ,3962 ,5597 
31-05-20 ,3451 ,5136 
01-06-20 ,8461 ,8234 
02-06-20 ,7547 ,5740 
03-06-20 ,6923 ,5491 
04-06-20 ,7052 ,5447 
05-06-20 ,6630 ,6082 
